"session_code","participant_code","participant_label","participant_time_started_utc","touch_capability","device_type","condition","tweet","displayed_sequence","seconds_in_viewport","scroll_sequence","liked","reply","hasReply"
"4512qptb","l7wryj39","663a5c03cd96423e924bf241","2024-05-09 21:05:49",0,"Desktop","unsafe",35,15,7.433,"17,24,54",FALSE,"",FALSE
"4512qptb","l7wryj39","663a5c03cd96423e924bf241","2024-05-09 21:05:49",0,"Desktop","unsafe",36,16,7.249,"18,23,55",FALSE,"",FALSE
"4512qptb","l7wryj39","663a5c03cd96423e924bf241","2024-05-09 21:05:49",0,"Desktop","unsafe",37,17,6.318,"19,22,56",FALSE,"",FALSE
"4512qptb","l7wryj39","663a5c03cd96423e924bf241","2024-05-09 21:05:49",0,"Desktop","unsafe",38,18,8.501,"21,57",FALSE,"",FALSE
"4512qptb","l7wryj39","663a5c03cd96423e924bf241","2024-05-09 21:05:49",0,"Desktop","unsafe",39,19,0.531,"20",FALSE,"",FALSE
"4512qptb","l7wryj39","663a5c03cd96423e924bf241","2024-05-09 21:05:49",0,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",21,1,18.216,"1",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",22,2,9.721,"2",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",23,3,17.988,"3",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",24,4,11.022,"4",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",25,5,4.969,"5",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",26,6,9.841,"6",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",27,7,4.117,"8",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",28,8,5.962,"7,9",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",29,9,2.018,"10",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",30,10,5.286,"11",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",31,11,3.584,"12",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",32,12,6.164,"13",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",33,13,2.917,"14",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",34,14,9.564,"15,17",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",35,15,3.015,"16,18",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",36,16,2.401,"19,27",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",37,17,1.343,"20",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",38,18,2.718,"21",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",39,19,5.127,"22,23,24,25",FALSE,"",FALSE
"4512qptb","l7wsj8ro","65367ef4cabaaffdc933a862","2024-05-09 22:00:35",1,"Mobile","unsafe",40,20,5.428,"26",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",21,1,15.997,"1",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",22,2,1.452,"2",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",23,3,4.068,"3",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",24,4,4.118,"4",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",25,5,2.183,"5",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",26,6,4.201,"6",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",27,7,3.968,"7",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",28,8,3.838,"8",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",29,9,5.384,"9",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",30,10,5.518,"10",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",31,11,18.283,"11",TRUE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",32,12,8.067,"12",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",33,13,7.683,"13",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",34,14,6.666,"14",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",35,15,3.534,"15",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",36,16,6.533,"16",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",37,17,4.15,"17",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",38,18,11.401,"18,20",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",39,19,1.15,"19",FALSE,"",FALSE
"4512qptb","lbjpdn4g","550bb70bfdf99b6853dab45e","2024-05-09 21:57:32",1,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",1,1,18.97,"1",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",2,2,2.008,"2",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",3,3,1.151,"3",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",4,4,0.933,"4",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",5,5,1.018,"5",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",6,6,4.579,"6",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",7,7,2.811,"7",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",8,8,3.603,"9",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",9,9,8.748,"8,10",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",10,10,0.767,"11",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",11,11,2.748,"13",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",12,12,2.488,"12,14",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",13,13,1.298,"15",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",14,14,2.523,"16",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",15,15,1.449,"17",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",16,16,0.879,"18",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",17,17,0.92,"19",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",18,18,0.789,"20",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",19,19,0.739,"21",FALSE,"",FALSE
"4512qptb","ldl50oqo","59ba4ce13849cf0001937915","2024-05-09 21:37:11",0,"Desktop","safe",20,20,NA,NA,FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",21,1,40.087,"1,9,12,55",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",22,2,66.194,"2,13,56",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",23,3,50.475,"3,8,11,14,54,57",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",24,4,48.008,"4,7,10,15,19,53,58",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",25,5,76.811,"6,16,20,52,59",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",26,6,93.445,"5,18,21,51,60",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",27,7,37.664,"17,22,50,61",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",28,8,30.605,"23,49,62",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",29,9,34.446,"24,27,48,63",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",30,10,32.655,"25,28,47,64",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",31,11,48.508,"26,29,46,65",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",32,12,21.038,"30,45,66",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",33,13,8.35,"31,44,67",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",34,14,8.776,"32,43,68",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",35,15,27.771,"33,42,69",TRUE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",36,16,34.77,"34,41,70",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",37,17,9.01,"35,40,71",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",38,18,22.53,"36,39,72",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",39,19,17.169,"38",FALSE,"",FALSE
"4512qptb","lyrrh4gs","628f9ef985fa6d3dc816672c","2024-05-09 21:43:43",0,"Desktop","unsafe",40,20,10.41,"37",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",21,1,11.551,"1",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",22,2,2.356,"2",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",23,3,2.304,"3",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",24,4,1.572,"4",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",25,5,1.916,"5",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",26,6,1.009,"6",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",27,7,0.924,"7",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",28,8,0.476,"8",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",29,9,0.32,"9",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",30,10,5.553,"10",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",31,11,0.716,"11",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",32,12,0.149,"12",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",33,13,0.176,"13",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",34,14,0.507,"14",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",35,15,0.392,"15",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",36,16,0.397,"16",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",37,17,0.2,"17",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",38,18,0.396,"18",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",39,19,0.579,"19",FALSE,"",FALSE
"4512qptb","m0mp5s2m","65a6f4ca04afb0a6f2f8b2dd","2024-05-09 21:43:16",1,"Mobile","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",21,1,23.076,"3",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",22,2,13.214,"2,4",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",23,3,10.784,"1,5",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",24,4,23.742,"6",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",25,5,9.9,"7,9",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",26,6,25.319,"8,10",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",27,7,17.55,"11",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",28,8,32.958,"12",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",29,9,8.384,"13",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",30,10,19.989,"14,15",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",31,11,16.322,"16,19",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",32,12,12.016,"17,20",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",33,13,8.44,"18,21",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",34,14,6.166,"22",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",35,15,11.484,"23",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",36,16,30.691,"24,25",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",37,17,10.199,"26",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",38,18,6.146,"27",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",39,19,10.183,"28",FALSE,"",FALSE
"4512qptb","m3a3u07k","5f4bf504f50c0e7df0998290","2024-05-09 21:23:43",1,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",1,1,16.118,"1",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",2,2,24.662,"2",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",3,3,8.152,"3",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",4,4,8.005,"4",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",5,5,81.97,"5",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",6,6,81.521,"6",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",7,7,80.045,"7",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",8,8,8.251,"8",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",9,9,9.841,"9",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",10,10,3.889,"10",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",11,11,5.083,"11",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",12,12,7.598,"12",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",13,13,6.16,"13",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",14,14,6.252,"14",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",15,15,6.429,"15",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",16,16,4.444,"16",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",17,17,2.25,"17",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",18,18,1.556,"18",FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",19,19,NA,NA,FALSE,"",FALSE
"4512qptb","m7qucpqr","5ba849b3a2a1ae0001f08d2d","2024-05-09 22:07:51",0,"Desktop","safe",20,20,NA,NA,FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",21,1,15.329,"1",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",22,2,19.2,"2",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",23,3,9.91,"3",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",24,4,6.439,"4",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",25,5,7.774,"5",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",26,6,10.344,"6",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",27,7,7.674,"7",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",28,8,11.528,"8",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",29,9,11.828,"9",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",30,10,5.305,"10",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",31,11,2.586,"11",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",32,12,8.958,"12,19",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",33,13,9.31,"13,18,20",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",34,14,3.02,"14,17,21",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",35,15,5.171,"16,22",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",36,16,4.269,"15,23",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",37,17,6.006,"24",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",38,18,5.205,"25",FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",39,19,NA,NA,FALSE,"",FALSE
"4512qptb","mbakfeaq","5678620289319e0011651232","2024-05-09 21:33:34",0,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","mhrhqrxk","631e8e47fd494b9c8ccc6f2f","2024-05-09 21:25:30",1,"Mobile","safe",1,1,15.642,"1,3",FALSE,"",FALSE
"4512qptb","mhrhqrxk","631e8e47fd494b9c8ccc6f2f","2024-05-09 21:25:30",1,"Mobile","safe",2,2,8.569,"2,4",FALSE,"",FALSE
"4512qptb","mhrhqrxk","631e8e47fd494b9c8ccc6f2f","2024-05-09 21:25:30",1,"Mobile","safe",3,3,1.751,"5",FALSE,"",FALSE
"4512qptb","mhrhqrxk","631e8e47fd494b9c8ccc6f2f","2024-05-09 21:25:30",1,"Mobile","safe",4,4,13.19,"6",FALSE,"",FALSE
