StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,uncued_recall,cued_recall,otf,issues,issues_2_TEXT,PROLIFIC_PID,useragent,city,state,postalcode
2024-10-11 23:16:02,2024-10-11 23:17:33,IP Address,68.52.252.147,100,90,True,2024-10-11 23:17:33,R_1aPIRvvaPneo9kv,,,,,36.0758,-87.4,anonymous,EN,5ee5f7f771f86b333ba269de,27,Male,,White or Caucasian,,N/a,"Whoop,Oura","It seemed like a regular social media feed, nothing too odd.",No,,5ee5f7f771f86b333ba269de,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/129.0.6668.69 Mobile/15E148 Safari/604.1",Kingston Springs,TN,37082
2024-10-11 23:16:24,2024-10-11 23:17:41,IP Address,47.151.9.149,100,77,True,2024-10-11 23:17:42,R_5KcDBNXpf9GSwt0,,,,,33.7518,-117.9932,anonymous,EN,5928b05e590f0b000126edb8,27,Prefer not to say,,Prefer not to say,,n/a,I do not recall any sponsored posts,I thought it didn't have a lot of variety.,No,,5928b05e590f0b000126edb8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,Westminster,CA,92683
2024-10-11 23:17:14,2024-10-11 23:17:55,IP Address,134.22.19.33,100,41,True,2024-10-11 23:17:56,R_3ml3ggOVmkdvj5f,,,,,32.107,-81.2499,anonymous,EN,64077ddd11208afe2bec171a,28,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,There wasn't very much feed and seemed to be very few posts.,No,,64077ddd11208afe2bec171a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Pooler,GA,31322
2024-10-11 23:16:50,2024-10-11 23:18:20,IP Address,172.59.192.159,100,90,True,2024-10-11 23:18:21,R_7egZEOUziBEKRyU,,,,,32.7226,-97.0785,anonymous,EN,6310dbdfda69599720736665,33,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,The social media feed appeared to be very curated - it only had one topic - Yosemite,No,,6310dbdfda69599720736665,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Dallas,TX,75204
2024-10-11 23:16:35,2024-10-11 23:18:33,IP Address,76.130.90.230,100,118,True,2024-10-11 23:18:34,R_6CVzh3cpQrYSfSU,,,,,39.8693,-105.0036,anonymous,EN,65d660c112b6238d2be87bdf,19,Female,,Asian,,n/a,I do not recall any sponsored posts,"It made me feel very disappointed in how the natural parks are being monitored: the trash / overcrowding / people.  I was saddened to hear about how poorly the facilities of the park were being treated, but it is social media and people do over-exaggerate, so it might not be entirely that bad",No,,65d660c112b6238d2be87bdf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Denver,CO,80260
2024-10-11 23:17:00,2024-10-11 23:18:54,IP Address,194.26.2.167,100,113,True,2024-10-11 23:18:54,R_6c4VnCNRvbpM9ah,,,,,41.9345,-88.004,anonymous,EN,6687a66faa865642f33dc043,23,Female,,Black or African American,,Yosemite National Park waterfalls,I do not recall any sponsored posts,"The waterfalls in Yosemite ",No,,6687a66faa865642f33dc043,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Addison,IL,60101
2024-10-11 23:16:18,2024-10-11 23:18:57,IP Address,66.31.221.160,100,159,True,2024-10-11 23:18:58,R_1KZ2gAxY1mzBAUV,,,,,41.8578,-72.6591,anonymous,EN,5f7e6263ca4a5513c572a5be,35,Female,,Black or African American,,n/a,I do not recall any sponsored posts,"The stock photo of the people surrounded by a campfire took me out of the immersion. It's supposed to be an aesthetic image, not taken by a frustrated visitor. Other than that, I enjoyed what I saw.",No,,5f7e6263ca4a5513c572a5be,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Windsor,CT,06095
2024-10-11 23:15:27,2024-10-11 23:19:27,IP Address,47.38.196.238,100,239,True,2024-10-11 23:19:28,R_1ErPRZ84WWGRcBf,,,,,30.1424,-95.4717,anonymous,EN,66f44146b1108308dfde587d,26,Male,,White or Caucasian,," I don't remember any. I was instructed to browse the feed organically, not to pay close attention to detail.",I do not recall any sponsored posts,The nature shots were pretty.,Yes:,"I was told to browse the social media feed organically, but then asked to recall a brand. Browsing organically set me up to fail that recall task.",66f44146b1108308dfde587d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Spring,TX,77380
2024-10-11 23:15:42,2024-10-11 23:20:42,IP Address,172.59.177.50,100,300,True,2024-10-11 23:20:43,R_1JKJukQxoqFP91K,,,,,40.7064,-73.9473,anonymous,EN,662bb5980728ced80aa04876,21,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,"It was all very pointed at one topic which was interesting ",No,,662bb5980728ced80aa04876,Mozilla/5.0 (Android 13; Mobile; rv:131.0) Gecko/131.0 Firefox/131.0,Rochester,NY,14621
2024-10-11 23:24:35,2024-10-11 23:25:57,IP Address,24.246.135.123,100,82,True,2024-10-11 23:25:58,R_1G10u5tcmTICnoR,,,,,35.32,-82.5028,anonymous,EN,66c214210292f928d8d0bb48,35,Female,,White or Caucasian,,N/A,I do not recall any sponsored posts,I didn't dislike anything. I liked the layout okay.,No,,66c214210292f928d8d0bb48,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36",Hendersonville,NC,28739
2024-10-11 23:21:39,2024-10-11 23:26:46,IP Address,160.32.104.240,100,306,True,2024-10-11 23:26:47,R_3SAiE9vWTmtssWB,,,,,40.8414,-96.6541,anonymous,EN,65f6230c7658625aad940b24,32,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,I liked seeing the photos of the outdoors.,No,,65f6230c7658625aad940b24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Lincoln,NE,68504
